Main Category	Sub-Category	Hierarchy Path	Component Role	Constraint Text	Subcategory Min Qty	Subcategory Max Qty	Table Rule/Note	Product #	Option Type	Description	Current Qty	Unit Price (USD)	Price Delta (USD)	Extended Price (USD)	Price per GB (USD)	HPE Recommended	Start Date	Discontinued Date	Diff Status	Previous List Price (USD)	Price Change (USD)	Price Change (%)	Price History Trail
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q9R68A	Standard	[REMOVED SKU] Red Hat Enterprise Linux for SAP Solutions for Virtual DC 5yr Subscription 24x7 Support LTU	0	41134.00	-	0.00	-	No	03/05/2018	2026-08-24	REMOVED	41134.00	-$41134.00	-100.00%	2026-08-22: $41134.00 → 2026-08-24: $41134.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	512485-B21	Standard	[REMOVED SKU] HPE iLO Advanced 1-server License with 1yr Support on iLO Licensed Features	0	399.00	-	0.00	-	No	11/18/2008	2026-08-24	REMOVED	399.00	-$399.00	-100.00%	2026-08-22: $399.00 → 2026-08-24: $399.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	BD505A	Standard	[REMOVED SKU] HPE iLO Advanced 1-server License with 3yr Support on iLO Licensed Features	0	469.00	-	0.00	-	No	03/26/2012	2026-08-24	REMOVED	469.00	-$469.00	-100.00%	2026-08-22: $469.00 → 2026-08-24: $469.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	512487-B21	Standard	[REMOVED SKU] HPE iLO Advanced AKA Tracking License with 1yr Support on iLO Licensed Features	0	399.00	-	0.00	-	No	03/04/2015	2026-08-24	REMOVED	399.00	-$399.00	-100.00%	2026-08-22: $399.00 → 2026-08-24: $399.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	BD507A	Standard	[REMOVED SKU] HPE iLO Advanced AKA Tracking License with 3yr Support on iLO Licensed Features	0	469.00	-	0.00	-	No	03/26/2012	2026-08-24	REMOVED	469.00	-$469.00	-100.00%	2026-08-22: $469.00 → 2026-08-24: $469.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	E6U59ABE	Standard	[REMOVED SKU] HPE iLO Advanced Electronic License with 1yr Support on iLO Licensed Features	0	399.00	-	0.00	-	No	09/10/2013	2026-08-24	REMOVED	399.00	-$399.00	-100.00%	2026-08-22: $399.00 → 2026-08-24: $399.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	E6U64ABE	Standard	[REMOVED SKU] HPE iLO Advanced Electronic License with 3yr Support on iLO Licensed Features	0	467.00	-	0.00	-	No	09/10/2013	2026-08-24	REMOVED	467.00	-$467.00	-100.00%	2026-08-22: $467.00 → 2026-08-24: $467.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77110-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 1 User CAL WW LTU	0	72.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	72.00	-$72.00	-100.00%	2026-08-22: $72.00 → 2026-08-24: $72.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77111-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 1 Device CAL WW LTU	0	52.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	52.00	-$52.00	-100.00%	2026-08-22: $52.00 → 2026-08-24: $52.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77112-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 5 Users CAL WW LTU	0	322.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	322.00	-$322.00	-100.00%	2026-08-22: $322.00 → 2026-08-24: $322.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77113-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 5 Devices CAL WW LTU	0	226.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	226.00	-$226.00	-100.00%	2026-08-22: $226.00 → 2026-08-24: $226.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77114-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 10 Users CAL WW LTU	0	636.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	636.00	-$636.00	-100.00%	2026-08-22: $636.00 → 2026-08-24: $636.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77115-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 10 Devices CAL WW LTU	0	444.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	444.00	-$444.00	-100.00%	2026-08-22: $444.00 → 2026-08-24: $444.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77116-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 50 Users CAL WW LTU	0	3143.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	3143.00	-$3143.00	-100.00%	2026-08-22: $3143.00 → 2026-08-24: $3143.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77117-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 50 Devices CAL WW LTU	0	2184.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	2184.00	-$2184.00	-100.00%	2026-08-22: $2184.00 → 2026-08-24: $2184.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77118-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 Remote Desktop Service 1 User CAL WW LTU	0	280.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	280.00	-$280.00	-100.00%	2026-08-22: $280.00 → 2026-08-24: $280.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77119-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 Remote Desktop Service 1 Device CAL WW LTU	0	201.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	201.00	-$201.00	-100.00%	2026-08-22: $201.00 → 2026-08-24: $201.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77120-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 Remote Desktop Service 5 Users CAL WW LTU	0	1364.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	1364.00	-$1364.00	-100.00%	2026-08-22: $1364.00 → 2026-08-24: $1364.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77121-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 Remote Desktop Service 5 Devices CAL WW LTU	0	974.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	974.00	-$974.00	-100.00%	2026-08-22: $974.00 → 2026-08-24: $974.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77122-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 Remote Desktop Service 50 Users CAL WW LTU	0	13566.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	13566.00	-$13566.00	-100.00%	2026-08-22: $13566.00 → 2026-08-24: $13566.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Discontinued Hardware	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	P77123-B21	Standard	[REMOVED SKU] Microsoft Windows Server 2025 Remote Desktop Service 50 Devices CAL WW LTU	0	9666.00	-	0.00	-	No	12/02/2024	2026-08-24	REMOVED	9666.00	-$9666.00	-100.00%	2026-08-22: $9666.00 → 2026-08-24: $9666.00 (✕ REMOVED)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1T30AAE	Service	HPE Serviceguard for Linux x86 Base 1yr Subscription 24x7 Support PSL E-LTU	0	1074.00		NA		No	03/04/2019	09/30/2028	UNCHANGED	1074.00	$0.00	0.00%	2026-08-22: $1074.00 → 2026-08-24: $3042019.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1T31AAE	Service	HPE Serviceguard for Linux x86 Advanced 1yr Subscription 24x7 Support PSL E-LTU	0	1511.00		NA		No	03/04/2019	09/30/2028	UNCHANGED	1511.00	$0.00	0.00%	2026-08-22: $1511.00 → 2026-08-24: $3042019.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1T32AAE	Service	HPE Serviceguard for Linux x86 Enterprise 1yr Subscription 24x7 Support PSL E-LTU	0	1984.00		NA		No	03/04/2019	09/30/2028	UNCHANGED	1984.00	$0.00	0.00%	2026-08-22: $1984.00 → 2026-08-24: $3042019.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1T36AAE	Service	HPE Serviceguard for Linux x86 Enterprise for SAP HANA 1yr Subscription 24x7 Support PSL E-LTU	0	1984.00		NA		No	03/04/2019	09/30/2028	UNCHANGED	1984.00	$0.00	0.00%	2026-08-22: $1984.00 → 2026-08-24: $3042019.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R7P98AAE	Service	HPE Serviceguard for Linux x86 Premium for SAP HANA 1-year Subscription 24x7 Support PSL E-LTU	0	2630.00		NA		No	04/06/2021	09/30/2028	UNCHANGED	2630.00	$0.00	0.00%	2026-08-22: $2630.00 → 2026-08-24: $4062021.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R8V45AAE	Service	HPE Serviceguard for Linux x86 Flex Storage Add-On 1yr Subscription 24x7 Support per Instance E-LTU	0	4725.00		NA		No	10/04/2021	09/30/2028	UNCHANGED	4725.00	$0.00	0.00%	2026-08-22: $4725.00 → 2026-08-24: $10042021.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W12AAE	Service	HPE Serviceguard for Linux v15 High Availability E5 2 Cores or 4 vCPUs 1yr Subscription 24x7 E-LTU	0	69.00		NA		No	01/10/2023	09/30/2028	UNCHANGED	69.00	$0.00	0.00%	2026-08-22: $69.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W14AAE	Service	HPE Serviceguard for Linux v15 High Availability E5 2 Cores or 4 vCPUs 5yr Subscription 24x7 E-LTU	0	276.00		NA		No	01/10/2023	12/27/2027	UNCHANGED	276.00	$0.00	0.00%	2026-08-22: $276.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W15AAE	Service	HPE Serviceguard for Linux v15 HA and Disaster Recovery E7 2 Cores or 4 vCPUs 1y Sub 24x7 E-LTU	0	124.00		NA		No	01/10/2023	09/30/2028	UNCHANGED	124.00	$0.00	0.00%	2026-08-22: $124.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W17AAE	Service	HPE Serviceguard for Linux v15 HA and Disaster Recovery E7 2 Cores or 4 vCPUs 5y Sub 24x7 E-LTU	0	496.00		NA		No	01/10/2023	12/27/2027	UNCHANGED	496.00	$0.00	0.00%	2026-08-22: $496.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W18AAE	Service	HPE Serviceguard for Linux v15 SAP Add-on 2 Cores or 4 vCPUs 1-year Subscription 24x7 E-LTU	0	42.00		NA		No	01/10/2023	09/30/2028	UNCHANGED	42.00	$0.00	0.00%	2026-08-22: $42.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W20AAE	Service	HPE Serviceguard for Linux v15 SAP Add-on 2 Cores or 4 vCPUs 5-year Subscription 24x7 E-LTU	0	168.00		NA		No	01/10/2023	12/27/2027	UNCHANGED	168.00	$0.00	0.00%	2026-08-22: $168.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W21AAE	Service	HPE Serviceguard for Linux v15 Oracle Add-on 2 Cores or 4 vCPUs 1-year Subscription 24x7 E-LTU	0	150.00		NA		No	01/10/2023	09/30/2028	UNCHANGED	150.00	$0.00	0.00%	2026-08-22: $150.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W23AAE	Service	HPE Serviceguard for Linux v15 Oracle Add-on 2 Cores or 4 vCPUs 5-year Subscription 24x7 E-LTU	0	600.00		NA		No	01/10/2023	12/27/2027	UNCHANGED	600.00	$0.00	0.00%	2026-08-22: $600.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W24AAE	Service	HPE Serviceguard for Linux v15 Microsoft SQL Server Add-on 2 Cores or 4 vCPUs 1y Sub 24x7 E-LTU	0	57.00		NA		No	01/10/2023	09/30/2028	UNCHANGED	57.00	$0.00	0.00%	2026-08-22: $57.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W26AAE	Service	HPE Serviceguard for Linux v15 Microsoft SQL Server Add-on 2 Cores or 4 vCPUs 5y Sub 24x7 E-LTU	0	228.00		NA		No	01/10/2023	12/27/2027	UNCHANGED	228.00	$0.00	0.00%	2026-08-22: $228.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W27AAE	Service	HPE Serviceguard for Linux v15 NFS Add-on 2 Cores or 4 vCPUs 1-year Subscription 24x7 E-LTU	0	25.00		NA		No	01/10/2023	09/30/2028	UNCHANGED	25.00	$0.00	0.00%	2026-08-22: $25.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S0W29AAE	Service	HPE Serviceguard for Linux v15 NFS Add-on 2 Cores or 4 vCPUs 5-year Subscription 24x7 E-LTU	0	100.00		NA		No	01/10/2023	12/27/2027	UNCHANGED	100.00	$0.00	0.00%	2026-08-22: $100.00 → 2026-08-24: $1102023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S1D73AAE	Service	NVIDIA UFM Enterprise with Business Standard per HCA 1-year Subscription E-LTU	0	289.00		NA		No	02/06/2023	11/30/2027	UNCHANGED	289.00	$0.00	0.00%	2026-08-22: $289.00 → 2026-08-24: $2062023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S1D74AAE	Service	NVIDIA UFM Enterprise with Business Standard per HCA 3-year Subscription E-LTU	0	824.00		NA		No	02/06/2023	11/30/2027	UNCHANGED	824.00	$0.00	0.00%	2026-08-22: $824.00 → 2026-08-24: $2062023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	S1D75AAE	Service	NVIDIA UFM Enterprise with Business Standard per HCA 5-year Subscription E-LTU	0	1287.00		NA		No	02/06/2023	11/30/2027	UNCHANGED	1287.00	$0.00	0.00%	2026-08-22: $1287.00 → 2026-08-24: $2062023.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q35AAE	Service	NVIDIA RTX Virtual Workstation 1 Concurrent User 1-year Subscription E-LTU	0	305.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	305.00	$0.00	0.00%	2026-08-22: $305.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q37AAE	Service	NVIDIA RTX Virtual Workstation 1 Concurrent User 3-year Subscription E-LTU	0	867.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	867.00	$0.00	0.00%	2026-08-22: $867.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q38AAE	Service	NVIDIA RTX Virtual Workstation 1 Concurrent User 4-year Subscription E-LTU	0	1149.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	1149.00	$0.00	0.00%	2026-08-22: $1149.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q39AAE	Service	NVIDIA RTX Virtual Workstation 1 Concurrent User 5-year Subscription E-LTU	0	1429.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	1429.00	$0.00	0.00%	2026-08-22: $1429.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q40AAE	Service	NVIDIA RTX Virtual Workstation 1 Concurrent User Education 1-year Subscription Renewal E-LTU	0	96.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	96.00	$0.00	0.00%	2026-08-22: $96.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q42AAE	Service	NVIDIA RTX Virtual Workstation 1 Concurrent User Education 3-year Subscription Renewal E-LTU	0	241.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	241.00	$0.00	0.00%	2026-08-22: $241.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q44AAE	Service	NVIDIA Virtual Applications 1 Concurrent User 1-year Subscription E-LTU	0	37.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	37.00	$0.00	0.00%	2026-08-22: $37.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q46AAE	Service	NVIDIA Virtual Applications 1 Concurrent User 3-year Subscription E-LTU	0	63.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	63.00	$0.00	0.00%	2026-08-22: $63.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q47AAE	Service	NVIDIA Virtual Applications 1 Concurrent User 4-year Subscription E-LTU	0	75.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	75.00	$0.00	0.00%	2026-08-22: $75.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q48AAE	Service	NVIDIA Virtual Applications 1 Concurrent User 5-year Subscription E-LTU	0	89.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	89.00	$0.00	0.00%	2026-08-22: $89.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q49AAE	Service	NVIDIA Virtual PC 1 Concurrent User 1-year Subscription E-LTU	0	89.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	89.00	$0.00	0.00%	2026-08-22: $89.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q51AAE	Service	NVIDIA Virtual PC 1 Concurrent User 3-year Subscription E-LTU	0	213.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	213.00	$0.00	0.00%	2026-08-22: $213.00 → 2026-08-24: $6012020.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R3Q52AAE	Service	NVIDIA Virtual PC 1 Concurrent User 4-year Subscription E-LTU	0	242.00		NA		No	06/01/2020	10/31/2027	UNCHANGED	242.00	$0.00	0.00%	2026-08-22: $242.00 → 2026-08-24: $6012020.00 (▲)
