Main Category	Sub-Category	Hierarchy Path	Component Role	Constraint Text	Subcategory Min Qty	Subcategory Max Qty	Table Rule/Note	Product #	Option Type	Description	Current Qty	Unit Price (USD)	Price Delta (USD)	Extended Price (USD)	Price per GB (USD)	HPE Recommended	Start Date	Discontinued Date	Diff Status	Previous List Price (USD)	Price Change (USD)	Price Change (%)	Price History Trail
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Service & Support	Unlimited	0	Unlimited	Selection constraint for Software: no max	H46SGA3	Service	HPE 3Y AL STG Block Pro-SAM T1 Service	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Service & Support	Unlimited	0	Unlimited	Selection constraint for Software: no max	H46SGA4	Service	HPE 4Y AL STG Block Pro-SAM T1 Service	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Service & Support	Unlimited	0	Unlimited	Selection constraint for Software: no max	H46SGA5	Service	HPE 5Y AL STG Block Pro-SAM T1 Service	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Service & Support	Unlimited	0	Unlimited	Selection constraint for Software: no max	H46SHA3	Service	HPE 3Y AL STG Block Pro-SAM T2 Service	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Service & Support	Unlimited	0	Unlimited	Selection constraint for Software: no max	H46SHA4	Service	HPE 4Y AL STG Block Pro-SAM T2 Service	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Service & Support	Unlimited	0	Unlimited	Selection constraint for Software: no max	H46SHA5	Service	HPE 5Y AL STG Block Pro-SAM T2 Service	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Service & Support	Unlimited	0	Unlimited	Selection constraint for Software: no max	H46SJA3	Service	HPE 3Y AL STG File/Object Pro-SAM T1 Service	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Service & Support	Unlimited	0	Unlimited	Selection constraint for Software: no max	H46SJA4	Service	HPE 4Y AL STG File/Object Pro-SAM T1 Service	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Service & Support	Unlimited	0	Unlimited	Selection constraint for Software: no max	H46SJA5	Service	HPE 5Y AL STG File/Object Pro-SAM T1 Service	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Service & Support	Unlimited	0	Unlimited	Selection constraint for Software: no max	H46SKA3	Service	HPE 3Y AL STG File/Object Pro-SAM T2 Service	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
